user_id,num_review,num_reviewed_business,date_first,date_last,date_avg,num_avg_review,var_review_date,avg_review_star,frequent_star,range_star,var_star,avg_star_subtract_busi_star,avg_words_of_review
7US4r1iNSOrRl5Ejip1cMA,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,28
guhXu6J5QpAp-cXvnJFD1g,1,1,2012,2012,2012,1.0,0.0,5.0,5,0,0.0,0,34
OYB-p_-vNwYai0iIIxMLsA,4,4,2015,2015,2015,4.0,0.0,4.75,5,1,0.75,0,57.375
6gSykH6Gr0VEJ_P4DnJGZA,3,3,2010,2011,2010,1.5,1.0,3.0,4,3,6.0,0,48.0
zAMyJqZCDf6NO88mi3Ht6Q,1,1,2010,2010,2010,1.0,0.0,4.0,4,0,0.0,0,109
0Sy6etaB8vDYBYJYENCYGw,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,94
OIJ8_Z3S7vQUL9v8WcTUjA,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,81
ABjE1lR6thToKBnlo2equA,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,54
-Rwn_JlLqNEhQIaiA8gFlw,6,6,2010,2015,2013,1.0,23.0,3.0,1,4,18.0,0,99.5
wKqOrRjyVStbo-YdLUjF6w,3,3,2014,2015,2014,1.5,1.0,3.66666666667,5,4,10.6666666667,0,100.5
hl2EjE2YqhYqBIk4Tg91lw,2,2,2013,2014,2013,1.0,1.0,5.0,5,0,0.0,0,69.0
us3-DTnZzvZdZh9za_VXbA,47,47,2009,2015,2011,6.71428571429,204.0,3.46808510638,3,3,41.7021276596,0,199.760918915
vyr9od_ns2TV7TQESushwQ,2,2,2014,2014,2014,2.0,0.0,5.0,5,0,0.0,0,63.0
zubR9zNExrdKykUZCEctYA,1,1,2010,2010,2010,1.0,0.0,2.0,2,0,0.0,0,149
zaEL4KdaLsyfKC1xRpWICg,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,112
Ts3t9etPRWTaSd1S3X5zVA,5,5,2014,2015,2014,2.5,4.0,4.8,5,1,0.8,0,44.8125
oy80uRWEVOc4X_AWStW9Aw,1,1,2011,2011,2011,1.0,0.0,4.0,4,0,0.0,0,97
7k5Y2FI9vpJ6595mY1nh3Q,7,7,2008,2011,2008,1.75,10.0,4.14285714286,5,4,14.8571428571,0,141.015625
ddnf6hed_N2s5sO82uoH2g,2,2,2015,2015,2015,2.0,0.0,4.5,4,1,0.5,0,22.5
sW6cB89rC8iUgNU2lVPcqg,1,1,2011,2011,2011,1.0,0.0,5.0,5,0,0.0,0,61
E23wg-f--3Dvq7DnJM8NEw,3,3,2015,2015,2015,3.0,0.0,5.0,5,0,0.0,0,66.5
0uTjW_lNYjzRdxHK8HutkQ,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,10
JbAeIYc89Sk8SWmrBCJs9g,9,9,2013,2013,2013,9.0,0.0,3.55555555556,4,4,20.2222222222,0,137.5703125
feIiM9CIRfkzPnHFkvwnBQ,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,15
vPDr_R_BRwK3qKbIGCP1_w,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,71
OWOwAkQCgCD-Ga6uAUn9Og,3,3,2014,2015,2014,1.5,2.0,3.66666666667,2,3,4.66666666667,0,44.5
O8ioHuhC6oo0ucMdXIJbHA,3,3,2014,2014,2014,3.0,0.0,3.66666666667,5,4,10.6666666667,0,66.5
lJa1TeQVb_m07_49ppvwZg,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,43
2CF3EYftWvlTCxhAmbtwTg,13,13,2013,2015,2014,4.33333333333,12.0,4.38461538462,5,3,11.0769230769,0,104.825927734
JQvP8_el7AVkU16lFRFW1Q,1,1,2012,2012,2012,1.0,0.0,4.0,4,0,0.0,0,5
Bx4NnXFNrwLZGjNbN5oFaQ,1,1,2014,2014,2014,1.0,0.0,2.0,2,0,0.0,0,86
Nt66d9jvvakAMPf4BOQQrA,2,2,2012,2013,2012,1.0,1.0,4.5,4,1,0.5,0,27.0
nAyQRIwsAgDBGcHf7f8sEg,2,2,2012,2014,2013,0.666666666667,2.0,3.0,1,4,8.0,0,97.0
k2h27WQ7nvoASPn78myxvQ,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,59
0RPBgRtqhazwAIiT3yGlUw,2,2,2012,2012,2012,2.0,0.0,3.0,2,2,2.0,0,167.5
l_cObJGMT72fo-fuTPajkA,4,4,2015,2015,2015,4.0,0.0,4.5,4,1,1.0,0,94.625
Vvue-MQU8Nbv-8wLtwXzCA,1,1,2015,2015,2015,1.0,0.0,2.0,2,0,0.0,0,143
oEus2hjsDwRSTKXC-ZGTWw,3,3,2011,2014,2012,0.75,6.0,2.66666666667,1,3,4.66666666667,0,31.0
exgVl2vBujcx5L2BuKKulw,1,1,2012,2012,2012,1.0,0.0,5.0,5,0,0.0,0,12
r3MacEFVen09Wf8RmBRFLg,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,104
-Lyy69mTmtYlSEZbb8jikA,2,2,2014,2015,2014,1.0,1.0,3.0,1,4,8.0,0,113.0
SrnWEPg-J1tmlUIUC0rupw,1,1,2011,2011,2011,1.0,0.0,4.0,4,0,0.0,0,164
8v-cU1JmQc35yuO8AFGPAQ,2,2,2010,2010,2010,2.0,0.0,4.5,4,1,0.5,0,77.5
xnXGX9bDSgrnbKTtai8Chw,4,4,2008,2010,2009,1.33333333333,4.0,3.25,3,3,4.75,0,88.125
IAt8gMFfuH3RgcWL6w9_gA,9,9,2011,2015,2014,1.8,13.0,4.55555555556,5,2,4.22222222222,0,43.3515625
MApVOgdkBQYQf2i_alKThA,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,61
YhkUVqrz2rsjBK1BHr65MA,3,3,2008,2008,2008,3.0,0.0,4.33333333333,4,1,0.666666666667,0,165.25
RyhsqvH7EzKBpIIw87erhQ,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,38
FQrPSJ1NyOeg3YxX_3_1MA,20,20,2015,2015,2015,20.0,0.0,4.0,5,4,50.0,0,129.594896317
q4iuReOsxTaZBgRG9g8uwQ,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,35
v6T9zpXNNa9AscZ6EDI6TA,2,2,2012,2013,2012,1.0,1.0,1.0,1,0,0.0,0,66.5
ZbKm4mB8oGQiJ2SnIOZROg,1,1,2014,2014,2014,1.0,0.0,1.0,1,0,0.0,0,280
QmONo5i7fRmiK4vEfMlM_A,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,32
WlAjpgEJqppa46tklQ49Ug,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,75
-11rZ6onKMV1u0IH65zQ2A,2,2,2011,2011,2011,2.0,0.0,3.5,2,3,4.5,0,119.5
Lz8K-hY13DfyL3VRjkI5YA,4,4,2009,2011,2010,1.33333333333,4.0,3.75,5,3,6.75,0,155.125
fnB_x3MQ2EUO9DY3F3856w,4,4,2013,2015,2014,1.33333333333,4.0,3.25,5,4,12.75,0,48.75
_EHd-QyLC4E_t1V8bMlEPg,2,2,2015,2015,2015,2.0,0.0,5.0,5,0,0.0,0,18.5
RLes6KEZ9rwBC-n5_nlfjw,3,3,2014,2014,2014,3.0,0.0,3.66666666667,2,3,4.66666666667,0,278.25
VmVP4bMwQm5YY9YcpWvM6g,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,59
VnGZK3XcyFlBgLPl0WQbQg,9,9,2014,2015,2014,4.5,2.0,4.0,5,4,24.0,0,421.765625
qxDyQkuMR1x1_cTNRNUH7w,72,72,2013,2013,2013,72.0,0.0,3.55555555556,4,4,93.7777777778,0,333.335113453
-lHoxXN7wja27eLNI0lQFg,19,19,2007,2011,2008,3.8,36.0,3.47368421053,4,4,26.7368421053,0,343.959133148
4t5aYwSZZrFTNJEl1Q-yyQ,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,61
0eREqeJ6sgX1NmmFG01ZBw,1,1,2014,2014,2014,1.0,0.0,2.0,2,0,0.0,0,65
f5PvCovmFKJgMZpDhr0ALg,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,133
-Exybtwohs_2FZ3j_Oo91g,8,8,2012,2015,2012,2.0,11.0,4.125,5,3,12.875,0,125.125
pUWBojIJtEamXGEZHfX-Nw,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,40
oENfFo9CA0YduM-XqL7LVA,1,1,2009,2009,2009,1.0,0.0,1.0,1,0,0.0,0,562
Uocg20WJDoxw02xathZb7g,2,2,2015,2015,2015,2.0,0.0,4.5,4,1,0.5,0,161.0
wAx7UTABAysSN5C6S-Jv2Q,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,108
bytLWZX-tVkMjBjc5UT6EA,2,2,2015,2015,2015,2.0,0.0,4.0,4,0,0.0,0,186.0
ZaxV_0daa67z9CZ0TndXJQ,2,2,2014,2015,2014,1.0,1.0,4.5,4,1,0.5,0,50.5
_Y1UQljtVoU2h1DmDMqlQQ,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,52
iEQ82PjKn5_-KQtomyTv0A,2,2,2014,2015,2014,1.0,1.0,5.0,5,0,0.0,0,40.5
Ze0AikQ8UhboaCpDpWu93w,1,1,2014,2014,2014,1.0,0.0,1.0,1,0,0.0,0,50
NDkY_9oGDOo22Xpuctie2g,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,54
zyYXmyCYBn-yBb_4xJ_maw,3,3,2008,2009,2008,1.5,1.0,3.33333333333,1,4,8.66666666667,0,144.75
umWUbm7643iPxa_5-j3VrQ,3,3,2013,2013,2013,3.0,0.0,2.33333333333,1,4,10.6666666667,0,201.5
fpJuOTJIEjr0RwCK9TZAuQ,1,1,2015,2015,2015,1.0,0.0,4.0,4,0,0.0,0,313
G1Klmvjh42v0PPY_0M4E6g,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,23
iTZuRSMPMkC1PAQ8V0yY-g,2,2,2015,2015,2015,2.0,0.0,4.5,4,1,0.5,0,53.0
Hg6-4kb4g6D5VRmQwdnEFw,1,1,2014,2014,2014,1.0,0.0,3.0,3,0,0.0,0,27
gc3kycQW5WosDAmvxm7q4g,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,23
g8y0gS0WU_yPBojwCeOE1Q,6,6,2011,2015,2013,1.2,17.0,3.66666666667,5,3,11.3333333333,0,130.46875
bEl774gTYU5MhIRfaGL_bw,1,1,2013,2013,2013,1.0,0.0,1.0,1,0,0.0,0,45
QfTtgJ6bc6m3uI2YTktLBw,1,1,2010,2010,2010,1.0,0.0,3.0,3,0,0.0,0,719
IXbQs1Zo63ZsXNiAPBQA6A,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,14
xB3iXsHXRhMPfkZYY4Ol3w,5,5,2010,2015,2013,0.833333333333,16.0,3.8,4,3,4.8,0,237.75
slt4-V2JXIus1g3G8PiS7w,1,1,2015,2015,2015,1.0,0.0,2.0,2,0,0.0,0,27
z4gVKMnqc7-nq4MLiyd5Ug,1,1,2011,2011,2011,1.0,0.0,4.0,4,0,0.0,0,30
72efbeK72FcILjaR9uUqZQ,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,198
pEoqsyVqlAN0OGV8XUPy-w,2,2,2015,2015,2015,2.0,0.0,5.0,5,0,0.0,0,158.0
f2DBJsZGjfvHRXdvzjoB2g,1,1,2013,2013,2013,1.0,0.0,1.0,1,0,0.0,0,59
6mNlDrxUSuHAzOa92eawQg,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,74
6iKvxdhBAwrb7tPk4UgmcA,3,3,2014,2014,2014,3.0,0.0,3.66666666667,5,4,10.6666666667,0,58.75
1xIQNABYBjHtfqMYncJVnA,5,5,2014,2015,2014,2.5,3.0,4.0,5,3,8.0,0,245.125
RrUeopAPPBnI6zgHYZUqQw,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,63
kMNJQispze_UwL7kGNUIuA,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,20
YfJMz9EffZbqfNiW7AFHKg,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,38
NK1XF05eAIy6N8WzJeEHOg,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,195
9hW1QaZMHRQY5iiwiuNpUw,6,6,2012,2015,2012,1.5,9.0,3.33333333333,2,3,7.33333333333,0,185.90625
4pqVzCxPSvcvipqzTJ-ZKw,1,1,2010,2010,2010,1.0,0.0,2.0,2,0,0.0,0,168
DargK2oFs2Ou0sFHhBZNkQ,1,1,2013,2013,2013,1.0,0.0,1.0,1,0,0.0,0,124
m3Xtw_TclFReHJzEqmC9wQ,4,4,2011,2012,2011,2.0,3.0,4.75,5,1,0.75,0,133.75
9kJv4tvOQxBZVURgXNDqmg,1,1,2015,2015,2015,1.0,0.0,3.0,3,0,0.0,0,67
RkwXsINpIDZBY09n84KODw,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,30
Ofdpb77tcimVR414_QFtqQ,1,1,2014,2014,2014,1.0,0.0,4.0,4,0,0.0,0,632
0SnABBiBGnttG9XXkn0UgQ,3,3,2013,2015,2013,1.0,4.0,3.66666666667,5,4,10.6666666667,0,65.0
rsSbo7jNTSLgNn96oOm9Qg,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,176
Q0adchK2VefHBAlZ9rz-5A,13,13,2013,2014,2013,6.5,8.0,3.15384615385,4,4,21.6923076923,0,148.055908203
UOtIv9-3tf3QCrWb9pGtmQ,5,5,2014,2014,2014,5.0,0.0,3.6,4,3,5.2,0,132.625
cKlqHFXl1ooBZ5ljjfHojg,2,2,2014,2014,2014,2.0,0.0,4.5,4,1,0.5,0,229.0
pIs36JT0Q_jjrmTNrfT8Rg,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,38
fiC9eCIoFRcOXoLrzZBOBw,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,69
iXMc4KY3UUsl7IQdfH_GBQ,10,10,2013,2015,2013,3.33333333333,5.0,4.0,4,3,8.0,0,113.208984375
Ykwp6CnJf35FCFAnpkQCvA,2,2,2015,2015,2015,2.0,0.0,2.5,1,3,4.5,0,37.5
933IxEuFcbMU2Rqut-XFNg,6,6,2014,2014,2014,6.0,0.0,3.33333333333,2,3,7.33333333333,0,83.53125
CFlTRjze020XZh1VvrJsQA,2,2,2015,2015,2015,2.0,0.0,4.0,3,2,2.0,0,66.0
avVTK64ymhuubm7yHFDFhg,1,1,2011,2011,2011,1.0,0.0,5.0,5,0,0.0,0,119
GAbh3aVLjrwBuVh3Yj4uiw,2,2,2014,2014,2014,2.0,0.0,4.5,4,1,0.5,0,40.5
Sp7RL6uL4j51VbF8vkSd2Q,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,58
cSlHoLD7T75rE-u92rqfEw,2,2,2014,2015,2014,1.0,1.0,1.0,1,0,0.0,0,74.0
1K1TPrKv7Gj5nNbQYM0sQw,5,5,2012,2015,2012,1.25,9.0,4.4,5,2,3.2,0,109.25
byNXdH7mSkbrkNac6PE8vQ,10,10,2012,2015,2013,2.5,12.0,4.5,5,4,14.5,0,68.615234375
UdOidqou92K5BfsDETRfvQ,1,1,2015,2015,2015,1.0,0.0,3.0,3,0,0.0,0,378
ZEALtCDAP2kpOaoSxUtSoQ,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,234
rA10NhgvP3uZ_07qDKlj_Q,3,3,2014,2015,2014,1.5,2.0,3.66666666667,5,4,10.6666666667,0,86.5
N1luK7nO4aicmEJL_EjgHw,2,2,2010,2015,2012,0.333333333333,13.0,4.5,4,1,0.5,0,20.5
h3H_6qJMv0V5x10f-Y5y3g,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,143
LJSh-1PA-9r4tDak6ccEiw,1,1,2013,2013,2013,1.0,0.0,1.0,1,0,0.0,0,147
e4E4DyYuomHtYGAAOEFVKQ,2,2,2015,2015,2015,2.0,0.0,4.0,3,2,2.0,0,86.0
uUHGChSw5Kap18IRsv16aw,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,69
FbME98MzQY6tRwDcwJrYLg,1,1,2015,2015,2015,1.0,0.0,2.0,2,0,0.0,0,188
dyAkMaxkt8Uhklu5LoncpA,1,1,2009,2009,2009,1.0,0.0,5.0,5,0,0.0,0,52
argpDoy2EYTjZtCCDtsVOw,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,84
OUGmPa1x3LH2LpzA-UqG2A,3,3,2012,2014,2012,1.0,4.0,2.66666666667,1,3,4.66666666667,0,63.75
b62WRRL_p88NPY-_tZVZNQ,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,36
tm2dIHGLSF_a4dDIS80n0Q,3,3,2014,2014,2014,3.0,0.0,4.0,3,2,2.0,0,93.75
ZlA42qWYOHQOTWicPKaWOQ,5,5,2014,2015,2014,2.5,3.0,4.6,5,2,3.2,0,39.75
uZKRVzJDk2rIwrYaqtf2nw,32,32,2014,2014,2014,32.0,0.0,4.03125,4,3,22.96875,0,168.792477822
FfxpO50SHn9YkO9C3qqn3w,1,1,2012,2012,2012,1.0,0.0,5.0,5,0,0.0,0,238
clYQ7-t3gk4Z1RmazofRfA,6,6,2011,2014,2012,1.5,7.0,3.33333333333,5,4,19.3333333333,0,94.59375
_zguHFyOUsxPAEHRPYagWg,9,9,2012,2014,2012,3.0,5.0,4.11111111111,5,3,8.88888888889,0,260.0078125
nzFM-q30LMAU_nNOi5fMDg,1,1,2015,2015,2015,1.0,0.0,3.0,3,0,0.0,0,42
QmcEm4u2ioVtM90DvkTLbg,1,1,2014,2014,2014,1.0,0.0,4.0,4,0,0.0,0,67
eZyhloKPYePoWBAHw8iYwA,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,17
5bbUtmtDWOfTlOH_b2_XWg,2,2,2012,2012,2012,2.0,0.0,3.5,2,3,4.5,0,105.5
jyEy3L8GQvMt_cs_7J6e9g,2,2,2014,2015,2014,1.0,1.0,3.0,1,4,8.0,0,74.0
kjvc8j5auBNBYR1aswktJg,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,40
ClNTbgMTQOpO73QdcNG5_Q,2,2,2015,2015,2015,2.0,0.0,2.5,1,3,4.5,0,64.0
9grWfWBCR6y1T8WJs_MHHg,10,10,2015,2015,2015,10.0,0.0,4.9,5,1,0.9,0,65.306640625
87fH6oU4PI4mSSE3llDLxg,1,1,2012,2012,2012,1.0,0.0,4.0,4,0,0.0,0,128
t8ZOgzO-RzC-l2essPiweQ,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,16
Cqa_QVOycuUMJp7GG-Jt1g,1,1,2014,2014,2014,1.0,0.0,4.0,4,0,0.0,0,45
YsyF_p5j6LuEZyehNud9vg,3,3,2011,2013,2012,1.0,2.0,1.0,1,0,0.0,0,109.25
RB_QpRNXGd_dSO171fY6cw,1,1,2012,2012,2012,1.0,0.0,5.0,5,0,0.0,0,19
zgLidWthM99iL62PIs5qdA,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,56
HX9PzBrzm0g0POwTfjlmrQ,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,53
5ww-e7w-UQ-UgK2iY3YXDA,2,2,2013,2015,2014,0.666666666667,2.0,5.0,5,0,0.0,0,112.0
NW-hIYgZmG_IvhR82BVWHg,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,68
dJReRBmExsEsGcQPIukdEg,2,2,2010,2012,2011,0.666666666667,2.0,5.0,5,0,0.0,0,205.5
6hu98g9dQbCKL36cuyt_qg,2,2,2013,2015,2014,0.666666666667,2.0,2.5,1,3,4.5,0,74.0
q_9xw5uWn2FewMnKoSGWUQ,1,1,2014,2014,2014,1.0,0.0,4.0,4,0,0.0,0,57
BuagRYvun6Dim-yT6FYteQ,4,4,2015,2015,2015,4.0,0.0,4.0,4,2,2.0,0,104.375
mp_dyvQMDenghGKtDNDkhw,2,2,2015,2015,2015,2.0,0.0,5.0,5,0,0.0,0,53.5
TR0TnO7gg7sgL7JC9vwpPw,7,7,2012,2015,2013,1.75,8.0,4.0,5,4,18.0,0,154.53125
aFvQaRZPr74OmjxgwbUBJw,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,29
9iJ8YKE3lqFVeg63TZmScQ,3,3,2013,2015,2013,1.0,4.0,1.0,1,0,0.0,0,100.25
tVs8I5czhEvn44OG_-_NLA,2,2,2014,2014,2014,2.0,0.0,3.0,1,4,8.0,0,76.5
MARATlGPdLpYSMIRyBraiQ,1,1,2014,2014,2014,1.0,0.0,1.0,1,0,0.0,0,160
U0gzPE9R-70wf5HmWhqWNg,1,1,2014,2014,2014,1.0,0.0,4.0,4,0,0.0,0,6
AceRdcqMFE4uI83RVPsmWg,3,3,2013,2015,2014,1.0,3.0,2.33333333333,1,4,10.6666666667,0,114.25
BeKGaUuFXhypaohmBIw03w,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,37
wFtR6MXv9KcyTIPvjZW3ug,9,9,2012,2015,2013,2.25,12.0,4.55555555556,5,1,2.22222222222,0,151.96875
1uqto-bAVbhaIzWd5IRm_Q,2,2,2006,2013,2009,0.25,25.0,3.0,1,4,8.0,0,66.0
ypfGLg_tJCCBW1mA_zfc6g,1,1,2012,2012,2012,1.0,0.0,1.0,1,0,0.0,0,87
uZJIcAzWPICUb8xSSkBVqw,2,2,2014,2014,2014,2.0,0.0,4.5,4,1,0.5,0,39.5
jqBvDKETMvdEe30Neth9GQ,5,5,2010,2010,2010,5.0,0.0,4.4,4,1,1.2,0,175.625
JyZjNUAV_rEZA_El7X5iVQ,12,12,2010,2012,2010,4.0,19.0,3.83333333333,5,4,29.6666666667,0,91.8510742188
TFIDGWRn6BooOVznqaznZg,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,59
jv-KI5l6q6WKwWP4PhMG2A,8,8,2015,2015,2015,8.0,0.0,3.875,4,3,10.875,0,75.2890625
u7rNt7Yaf7isk8WSuuCHCw,6,6,2011,2015,2013,1.2,17.0,2.16666666667,1,4,12.8333333333,0,41.625
1TmZpN1K6HfSxhIwDK03Dg,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,285
XlR3FWYf7-NJin02GxeBAg,2,2,2013,2014,2013,1.0,1.0,5.0,5,0,0.0,0,106.0
Ww-PBJZZWWAnI6vzGyb-Ng,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,213
n0GMDJ-RPfGoNU2Thdm11A,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,141
ABrN5olBC_YAUgs55-OUyg,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,99
On4T6ebWlX8QH8IO6sGJIg,1,1,2010,2010,2010,1.0,0.0,5.0,5,0,0.0,0,267
KyejH5tNtNmTZc9k8S8H9g,2,2,2013,2014,2013,1.0,1.0,4.5,4,1,0.5,0,164.0
_p9vJl40P57AXp_0_VvRkw,1,1,2012,2012,2012,1.0,0.0,4.0,4,0,0.0,0,171
JF7McbVCM1EUDy2ERScKDw,2,2,2015,2015,2015,2.0,0.0,5.0,5,0,0.0,0,35.0
W2TJvyVVfXHv_fjYddcCIA,2,2,2015,2015,2015,2.0,0.0,2.5,1,3,4.5,0,87.5
vi-wUpR5yYp_Fb7o-EF2OQ,8,8,2015,2015,2015,8.0,0.0,3.5,5,4,20.0,0,30.953125
wgV9XNunUxtpHLKmXNR5lQ,8,8,2009,2014,2010,1.33333333333,23.0,4.0,4,2,4.0,0,116.0390625
IPnjMf7DdoYCJdKyYVEHOw,101,101,2011,2015,2013,20.2,40.0,3.49504950495,4,4,123.247524752,0,75.0471334948
02zvoWM4wwt7q6NM4soBpw,5,5,2015,2015,2015,5.0,0.0,4.0,5,4,12.0,0,38.1875
l5KxGnboENNYfPqXuQ2yrQ,2,2,2013,2014,2013,1.0,1.0,5.0,5,0,0.0,0,88.5
TpAIaK6EH_uEOFn5KbsjUA,3,3,2013,2015,2013,1.0,4.0,5.0,5,0,0.0,0,110.0
T94ikhRCERTkDttfUB6msg,2,2,2015,2015,2015,2.0,0.0,4.0,4,0,0.0,0,25.0
BkgkIO9QnlNZGNgtID42oA,15,15,2011,2015,2013,3.0,36.0,3.2,5,4,40.4,0,73.160949707
EPs3l8czidjynbOa0RlotQ,1,1,2013,2013,2013,1.0,0.0,3.0,3,0,0.0,0,264
hfN7BnD66nGEKoy32jdUQA,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,32
J_AKPlc7tqhqjT_nRapamw,1,1,2013,2013,2013,1.0,0.0,1.0,1,0,0.0,0,110
8-zclV_FaJ95UM05DdIIEA,3,3,2013,2014,2013,1.5,1.0,2.33333333333,1,4,10.6666666667,0,54.75
mRb2BHehoRQ4GKSWIuHoZw,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,26
TOv2yLZIPTxpavEdeG8ZqA,3,3,2012,2015,2013,0.75,6.0,3.33333333333,2,3,4.66666666667,0,96.0
NI0HgvK6BlDPf2X41gItcQ,1,1,2010,2010,2010,1.0,0.0,5.0,5,0,0.0,0,59
cjcrm_fs27vs-qw3Biw3hw,1,1,2011,2011,2011,1.0,0.0,5.0,5,0,0.0,0,208
2qkHJ1oqE01DovTqpqCC0Q,26,26,2009,2015,2010,3.71428571429,119.0,4.26923076923,5,4,25.1153846154,0,64.9022073746
R6y02_ynzdrr3uf-FM2FBQ,69,69,2012,2014,2012,23.0,88.0,3.42028985507,4,4,104.811594203,0,213.889876326
WMmwmRJdLVyYlIMS0cvjaw,2,2,2015,2015,2015,2.0,0.0,4.5,4,1,0.5,0,68.5
OtotYdbuel0Z4hhAabWBJw,9,9,2015,2015,2015,9.0,0.0,3.88888888889,4,3,8.88888888889,0,78.5703125
kriTgd4C-sodTd8tt8BL6g,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,45
0CNPJpDwG6bFWyMPkuVOWQ,3,3,2015,2015,2015,3.0,0.0,2.33333333333,1,3,4.66666666667,0,31.5
DfuYh5xnsRtShbnFGfKuAw,3,3,2015,2015,2015,3.0,0.0,5.0,5,0,0.0,0,153.75
znxTX3tDCRZBIOLXUSZ36w,1,1,2014,2014,2014,1.0,0.0,4.0,4,0,0.0,0,25
6stAUX3eJlVHsKZzhNYCXw,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,9
2gEeg7vreSrlHOgh1lkj7w,1,1,2013,2013,2013,1.0,0.0,4.0,4,0,0.0,0,40
bn3XIPr9uS6Lf2Vh-pqzdg,1,1,2015,2015,2015,1.0,0.0,2.0,2,0,0.0,0,63
LzADSwxgGH2tVIdLu1p5JQ,1,1,2015,2015,2015,1.0,0.0,4.0,4,0,0.0,0,48
M6oZyb6fe5W2JXVQ3so05A,3,3,2012,2012,2012,3.0,0.0,4.33333333333,5,2,2.66666666667,0,31.75
VP7Wpf8O0rTuRoC7kIs_rg,2,2,2015,2015,2015,2.0,0.0,5.0,5,0,0.0,0,32.5
fd3UXbs6hyUwPCzkeYaKwA,1,1,2011,2011,2011,1.0,0.0,4.0,4,0,0.0,0,113
q2Wn5Avv2vJnwpJyiY7cpA,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,131
