label,user_id,since,elite,friends,fans,rating,compli_type,compli_num,vote_type,vote_num,num_review,num_reviewed_business,date_first,date_last,date_avg,num_avg_review,var_review_date,avg_review_star,frequent_star,range_star,var_star,avg_star_subtract_busi_star,avg_words_of_review,cc_size,cc_avg_star,cc_var_star,cc_avg_date,cc_avg_elite
1,jb3fpeXxdGU0JW7Z4j7S5A,2010,0,0,0,1.67,0,0,3,20,1,1,2014,2014,2014,1.0,0.0,1.0,1,0,0.0,0,48,1,4.5,0,2012,0
1,rONvWy5jqK3-dowSdZVE5A,2010,0,1,0,4.6,0,0,3,46,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,23,1,4.5,0,2012,0
1,2h7en_tZhhfg0g5b3HMx1w,2014,0,1,0,4.11,0,0,3,11,1,1,2014,2014,2014,1.0,0.0,4.0,4,0,0.0,0,90,1,4.5,0,2012,0
1,eB0W8bG6IecTJX1SQ7lffw,2015,0,0,0,3.67,0,0,3,3,2,2,2015,2015,2015,2.0,0.0,3.0,1,4,8.0,0,47.0,1,4.5,0,2012,0
1,lDHlfMvO1ttf8opxEXFA-A,2010,0,0,0,3.06,1,1,3,16,1,1,2015,2015,2015,1.0,0.0,4.0,4,0,0.0,0,45,1,4.5,0,2012,0
1,tvW9PMrIvyU8JzERZ9oUWQ,2010,0,3,2,4.36,0,0,3,33,4,4,2015,2015,2015,4.0,0.0,4.5,5,2,3.0,0,93.375,1,4.5,0,2012,0
1,tlJpnGt4Etp_ANn64gYbZA,2011,0,0,0,4.0,0,0,3,1,1,1,2011,2011,2011,1.0,0.0,4.0,4,0,0.0,0,45,1,4.5,0,2012,0
1,5y5xpfGQVIN2icP7IUBvew,2014,0,1,0,3.75,0,0,3,0,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,300,1,4.5,0,2012,0
1,iz6c5-Qz-a8WrV7H-qo-Sg,2009,0,0,3,2.98,0,0,3,51,2,2,2012,2012,2012,2.0,0.0,2.5,1,3,4.5,0,45.0,1,4.5,0,2012,0
1,AYGS8Rdq0wpJp8RY1LN1rg,2015,0,0,0,5.0,0,0,3,1,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,55,1,4.5,0,2012,0
1,Kh7fHoeSLk-J9Ldq_0xz2A,2013,0,0,0,4.5,0,0,3,0,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,225,1,4.5,0,2012,0
1,MPj9jxKRa5YFy05JSniv2w,2012,0,0,0,3.33,0,0,3,5,2,2,2015,2015,2015,2.0,0.0,4.5,4,1,0.5,0,60.0,1,4.5,0,2012,0
1,PwYdNY46XeT3boBlwT5EyQ,2011,0,0,0,4.58,0,0,3,8,6,6,2011,2015,2013,1.2,12.0,4.83333333333,5,1,0.833333333333,0,77.0625,1,4.5,0,2012,0
1,m_GX6TcUSczZXBOE_xJQgw,2015,0,0,0,5.0,0,0,3,2,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,50,1,4.5,0,2012,0
1,MF6Y9A9AnrsrHrtXh_qmUA,2009,0,3,0,3.39,1,1,3,7,1,1,2010,2010,2010,1.0,0.0,3.0,3,0,0.0,0,139,1,4.5,0,2012,0
1,Ou6YnlY5oGbBCs1SMwY-5Q,2010,0,1,0,3.64,3,4,3,26,6,6,2011,2014,2011,1.5,11.0,4.33333333333,5,2,3.33333333333,0,18.3125,1,4.5,0,2012,0
1,hEW9N4JStwFiAYTcCu7o6Q,2007,0,2,1,3.56,4,13,3,78,2,2,2007,2007,2007,2.0,0.0,3.0,2,2,2.0,0,59.5,1,4.5,0,2012,0
0,GGx2J3G2-lKM_Qg3GBLcdg,2012,0,0,0,4.14,1,1,3,5,2,2,2015,2015,2015,2.0,0.0,4.0,4,0,0.0,0,138.0,1,4.5,0,2012,0
1,qyFuR-ODCmBLfk4QfpIAaA,2011,0,14,0,4.32,2,2,3,18,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,156,1,4.5,0,2012,0
1,fns-_k0PpNj7NOKRAU2Tow,2013,0,5,0,4.43,1,1,3,9,5,5,2013,2014,2013,2.5,2.0,4.4,5,2,3.2,0,79.25,1,4.5,0,2012,0
1,T6e53bQeGdCOhscoXqmi5w,2010,0,0,0,3.49,2,2,3,54,1,1,2010,2010,2010,1.0,0.0,3.0,3,0,0.0,0,52,1,4.5,0,2012,0
1,lYhd2wYIsRBKIG3VmaGqEA,2011,0,197,2,5.0,0,0,3,0,1,1,2011,2011,2011,1.0,0.0,5.0,5,0,0.0,0,12,1,4.5,0,2012,0
1,jza-M-s-3Rd8C4fkB2JNnQ,2015,0,0,0,4.33,0,0,3,2,3,3,2015,2015,2015,3.0,0.0,4.33333333333,5,2,2.66666666667,0,75.5,1,4.5,0,2012,0
1,scwarBwKbyMDHKtHzPn_bg,2010,4,12,5,4.05,6,37,3,160,4,4,2013,2013,2013,4.0,0.0,4.5,4,1,1.0,0,97.125,1,4.5,0,2012,0
0,Ho5AwVMt9t8-wr448lQB6A,2011,0,0,0,1.0,0,0,3,9,1,1,2013,2013,2013,1.0,0.0,1.0,1,0,0.0,0,81,1,4.5,0,2012,0
1,_czVhMtgTqM0BMT8VwocVg,2009,7,26,16,3.85,8,90,3,999,11,11,2009,2012,2010,2.75,21.0,3.54545454545,4,4,14.7272727273,0,281.666015625,1,4.5,0,2012,0
1,-zZeZsxp7iLoCnDxnnLnUw,2013,0,0,1,4.0,0,0,3,9,1,1,2015,2015,2015,1.0,0.0,3.0,3,0,0.0,0,63,1,4.5,0,2012,0
1,S88r21hvIb09-W-JSxDi_A,2011,0,8,0,2.22,1,1,3,51,19,19,2011,2015,2014,3.8,25.0,2.47368421053,1,4,70.7368421053,0,97.8690109253,1,4.5,0,2012,0
1,XuOx4d0JFCTNhKM8PvNWjg,2015,0,0,0,1.0,0,0,3,3,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,199,1,4.5,0,2012,0
1,qnKxLxOIvyLjMyINSLsQjg,2014,0,0,0,1.0,0,0,3,5,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,247,1,4.5,0,2012,0
1,c9YbD_z_rIlc0XrrqgaGtw,2010,0,0,0,4.8,0,0,3,2,5,5,2014,2015,2014,2.5,3.0,4.8,5,1,0.8,0,116.25,1,4.5,0,2012,0
1,xjdLiXqZe8wk3WsMngwv7A,2010,0,0,0,2.72,0,0,3,24,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,197,1,4.5,0,2012,0
1,bTgZZ03AJEs7t2EFLiMxzw,2007,8,182,73,3.97,11,3503,3,11469,17,17,2012,2012,2012,17.0,0.0,3.94117647059,4,2,4.94117647059,0,315.065185547,1,4.5,0,2012,0
1,dcvj6n7T-JoIATycrUe4Sg,2013,0,0,0,3.5,0,0,3,5,6,6,2013,2015,2013,2.0,7.0,3.5,4,4,9.5,0,200.9375,1,4.5,0,2012,0
1,9gZpfWRIaP81jgglN36rTA,2014,0,0,0,3.5,1,1,3,7,4,4,2014,2015,2014,2.0,1.0,3.5,2,3,5.0,0,296.125,1,4.5,0,2012,0
1,Wqk6PQF09cYivMmH8gLK_Q,2012,0,3,5,3.29,6,13,3,343,3,3,2012,2012,2012,3.0,0.0,4.0,4,0,0.0,0,238.5,1,4.5,0,2012,0
1,wNUQuS8t8UkyP4qd_CJtvg,2013,0,0,0,5.0,0,0,3,1,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,38,1,4.5,0,2012,0
1,Q6mlCmAJ2W8M1ErHYFySYQ,2015,0,0,0,5.0,0,0,3,1,2,2,2015,2015,2015,2.0,0.0,5.0,5,0,0.0,0,240.5,1,4.5,0,2012,0
1,l7ueTeXKX7k8WV0gtXQv2Q,2010,0,0,0,5.0,0,0,3,6,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,113,1,4.5,0,2012,0
1,jyjnB-A2U9RLURYNftgrag,2013,0,11,1,4.42,4,6,3,121,38,38,2013,2015,2014,12.6666666667,19.0,4.47368421053,5,4,37.4736842105,0,34.4960670309,1,4.5,0,2012,0
1,yrfQKzNRsU4EogABbMsMQQ,2015,0,0,0,1.0,0,0,3,1,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,73,1,4.5,0,2012,0
1,coXbWz2YzYGuM2M9hqFD7Q,2015,0,0,0,1.0,0,0,3,0,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,93,1,4.5,0,2012,0
1,HCHB-lpcBFLfhrl-dQlADQ,2007,7,17,6,3.91,10,84,3,640,19,19,2008,2012,2009,3.8,62.0,3.57894736842,4,3,16.6315789474,0,235.532447815,1,4.5,0,2012,0
1,VWskkKQWeNmuAzVnOvBcLw,2008,0,0,0,3.71,5,9,3,69,3,3,2013,2013,2013,3.0,0.0,3.33333333333,4,2,2.66666666667,0,98.75,1,4.5,0,2012,0
1,y1EUg8Nvjn-0w3cUebV9-Q,2014,0,0,0,2.88,0,0,3,24,4,4,2014,2015,2014,2.0,1.0,2.25,1,3,6.75,0,83.75,1,4.5,0,2012,0
0,I1g6cb0WdWrGhiC1Cq6AcA,2012,0,0,0,3.67,0,0,3,6,4,4,2012,2014,2013,1.33333333333,2.0,4.0,5,4,12.0,0,105.125,1,4.5,0,2012,0
1,jauI55X6Y3__Yb3aYYOH0w,2010,1,9,5,3.68,6,21,3,137,12,12,2012,2014,2013,4.0,6.0,4.08333333333,5,3,10.9166666667,0,57.4965820312,1,4.5,0,2012,0
1,YlpIu64ziukkAuM-jQ4lDQ,2015,0,0,1,4.21,0,0,3,1,1,1,2015,2015,2015,1.0,0.0,3.0,3,0,0.0,0,18,1,4.5,0,2012,0
0,QtTfk74Ckq6Pk36bpJ9SlA,2015,0,0,0,2.57,0,0,3,9,4,4,2015,2015,2015,4.0,0.0,2.75,1,4,12.75,0,73.375,1,4.5,0,2012,0
1,OJBz-Qdv1OqQ-0o7RBkzOw,2012,0,0,0,3.67,0,0,3,18,3,3,2012,2015,2013,0.75,6.0,3.66666666667,2,3,4.66666666667,0,201.25,1,4.5,0,2012,0
1,KavUPn_f9q4Bfdm-gBzsxg,2014,0,0,0,5.0,0,0,3,0,2,2,2014,2015,2014,1.0,1.0,5.0,5,0,0.0,0,66.0,1,4.5,0,2012,0
1,-K3Au7q83O4Y1D6gFnwtWQ,2015,0,0,0,3.89,0,0,3,3,7,7,2015,2015,2015,7.0,0.0,4.14285714286,5,3,8.85714285714,0,50.53125,1,4.5,0,2012,0
1,JALhOrN-nfJRg2A1k8ohGw,2014,0,0,0,5.0,0,0,3,0,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,41,1,4.5,0,2012,0
1,9pPT8LH4H5vfE3aPyv_lSA,2015,0,0,0,5.0,0,0,3,0,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,17,1,4.5,0,2012,0
0,5IIYh8hCsvR_OCN38nIL2g,2011,0,6,0,2.88,0,0,3,19,1,1,2015,2015,2015,1.0,0.0,4.0,4,0,0.0,0,115,1,4.5,0,2012,0
1,qvbCLV5rZZ9qt-ougbr-cA,2015,0,1,2,3.82,2,2,3,88,4,4,2015,2015,2015,4.0,0.0,3.75,4,1,0.75,0,52.375,1,4.5,0,2012,0
1,26FJnD9O8WTQr1GSXjfjkA,2011,0,2,0,3.43,3,3,3,21,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,55,1,4.5,0,2012,0
1,Hb5LFytm5aq-gBN07cSp4A,2010,0,3,0,4.15,4,6,3,38,2,2,2010,2010,2010,2.0,0.0,3.5,3,1,0.5,0,48.5,1,4.5,0,2012,0
1,ipM12o9f8u1G0EXq56jjqA,2014,0,0,0,4.4,0,0,3,1,1,1,2014,2014,2014,1.0,0.0,3.0,3,0,0.0,0,17,1,4.5,0,2012,0
1,Sm6DOngHWJJiH_GaGiYsuA,2011,0,10,1,3.2,2,2,3,1,1,1,2011,2011,2011,1.0,0.0,4.0,4,0,0.0,0,7,1,4.5,0,2012,0
1,lKvGYIayL0GS8rpYGC_28Q,2013,0,0,0,4.5,0,0,3,0,2,2,2014,2015,2014,1.0,1.0,4.5,4,1,0.5,0,60.5,1,4.5,0,2012,0
1,8WbBr6MRkW8dE9KUYA1yeA,2012,0,6,0,2.6,0,0,3,4,2,2,2012,2012,2012,2.0,0.0,3.0,1,4,8.0,0,63.0,1,4.5,0,2012,0
1,cqb9bniyLiZWW1b1VcmdMA,2013,0,0,0,5.0,0,0,3,0,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,23,1,4.5,0,2012,0
1,2Gqbt-C3LHKp-77LEkmsyQ,2011,0,3,0,3.59,1,3,3,40,3,3,2013,2015,2013,1.0,4.0,3.66666666667,2,3,4.66666666667,0,132.0,1,4.5,0,2012,0
1,07-MOraFwL_8CRJuzVYagA,2009,0,6,1,3.57,5,5,3,116,6,6,2009,2013,2010,1.2,14.0,3.33333333333,1,4,17.3333333333,0,70.375,1,4.5,0,2012,0
1,cehgMjUHqE11uo25rjueAA,2014,0,26,0,4.03,0,0,3,57,27,27,2014,2015,2014,13.5,4.0,3.85185185185,5,4,39.4074074074,0,98.9475703537,1,4.5,0,2012,0
1,_SZmxRkoU01lhH-A_r77jg,2009,0,1,1,3.86,0,0,3,153,2,2,2014,2014,2014,2.0,0.0,4.5,4,1,0.5,0,107.5,1,4.5,0,2012,0
1,B5-2c3Zsz4G1FRJDzj502Q,2013,0,0,0,4.0,0,0,3,4,1,1,2013,2013,2013,1.0,0.0,4.0,4,0,0.0,0,50,1,4.5,0,2012,0
1,jZpdKVFCYmeZgWdOOYHEvA,2010,0,17,1,4.33,0,0,3,20,11,11,2010,2015,2012,1.83333333333,45.0,4.36363636364,5,4,14.5454545455,0,59.6171875,1,4.5,0,2012,0
0,qf6HkZaAFaf8ihFW1Kd_UQ,2010,0,9,0,3.86,0,0,3,14,6,6,2011,2015,2012,1.2,16.0,3.66666666667,5,4,15.3333333333,0,117.9375,1,4.5,0,2012,0
1,kS-J5NzKlBLE79J9e7-UOg,2014,0,0,0,5.0,0,0,3,0,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,111,1,4.5,0,2012,0
1,K2YLmuZqHd9D591t6iCwmw,2013,0,0,0,3.38,1,1,3,11,13,13,2013,2015,2014,4.33333333333,13.0,3.38461538462,5,4,29.0769230769,0,48.8327636719,1,4.5,0,2012,0
1,osC9gvHVk1JlFNphEDKqYA,2013,0,0,0,4.11,0,0,3,14,1,1,2014,2014,2014,1.0,0.0,4.0,4,0,0.0,0,48,1,4.5,0,2012,0
1,lw79R81sbZyFWI7Pix05dg,2013,0,0,2,3.67,4,10,3,44,1,1,2014,2014,2014,1.0,0.0,3.0,3,0,0.0,0,25,1,4.5,0,2012,0
1,DlXWtU0eDZ43eP3vkyuehA,2014,0,0,0,2.56,1,1,3,5,8,8,2015,2015,2015,8.0,0.0,2.75,1,4,21.5,0,49.2890625,1,4.5,0,2012,0
1,Yt7zpTUKgpUDBZ8RhvB_4Q,2015,0,4,0,3.0,1,1,3,1,2,2,2015,2015,2015,2.0,0.0,3.0,1,4,8.0,0,91.0,1,4.5,0,2012,0
1,1c5WFexrsxA1FT1zkCD5EA,2015,0,0,0,4.0,0,0,3,0,1,1,2015,2015,2015,1.0,0.0,4.0,4,0,0.0,0,101,1,4.5,0,2012,0
0,qOFQLhkvFY8EkMAcwiYAgA,2013,0,6,0,5.0,1,1,3,0,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,42,1,4.5,0,2012,0
1,qw1tN9buYYFE8_9lH5Bj7w,2012,0,0,0,4.33,0,0,3,23,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,198,1,4.5,0,2012,0
1,-L3NYVb0WKcSveLnk5D9Bg,2010,0,14,8,3.43,10,61,3,833,2,2,2011,2012,2011,1.0,1.0,3.5,2,3,4.5,0,47.5,1,4.5,0,2012,0
1,Z0seh9yR955cC2S9RQJ4Bw,2013,0,3,0,5.0,0,0,3,1,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,64,1,4.5,0,2012,0
1,7IF_CENLj4nEMwZoHSMhpw,2014,0,1,1,2.5,0,0,3,3,1,1,2014,2014,2014,1.0,0.0,4.0,4,0,0.0,0,11,1,4.5,0,2012,0
1,keSwOlYGy9lEPJfSCQ9gSw,2012,0,2,0,3.83,2,3,3,10,3,3,2015,2015,2015,3.0,0.0,3.33333333333,3,1,0.666666666667,0,134.25,1,4.5,0,2012,0
0,gRwfOmawHAFJOaHh_gI0eQ,2009,0,3,0,4.0,0,0,3,1,1,1,2009,2009,2009,1.0,0.0,1.0,1,0,0.0,0,259,1,4.5,0,2012,0
0,AlAhJ2l5sTeqbs2Wq9Ckcg,2012,0,7,0,4.67,0,0,3,9,2,2,2014,2015,2014,1.0,1.0,5.0,5,0,0.0,0,71.0,1,4.5,0,2012,0
1,x6IO1ZIFCV38a57-If84rw,2011,0,1,1,4.83,1,2,3,5,1,1,2014,2014,2014,1.0,0.0,4.0,4,0,0.0,0,16,1,4.5,0,2012,0
0,qqrB7N6FRmLD4VDUk0h-Sg,2012,0,0,0,5.0,0,0,3,3,2,2,2014,2014,2014,2.0,0.0,5.0,5,0,0.0,0,40.5,1,4.5,0,2012,0
1,nPiSbC8fFn_vaSRdFaToOQ,2013,0,0,0,1.0,0,0,3,4,1,1,2013,2013,2013,1.0,0.0,1.0,1,0,0.0,0,60,1,4.5,0,2012,0
1,EIGe-f7eyB2HEde8Qo1spQ,2006,0,0,0,3.76,1,1,3,8,2,2,2013,2013,2013,2.0,0.0,3.0,2,2,2.0,0,46.5,1,4.5,0,2012,0
1,A7ZeEMYBnIptIOKIT9cxKQ,2014,0,0,0,4.0,0,0,3,6,4,4,2014,2014,2014,4.0,0.0,4.0,5,4,12.0,0,120.0,1,4.5,0,2012,0
1,eQaw2yYRMOTEZuUG25OqQg,2014,0,0,0,5.0,0,0,3,2,1,1,2014,2014,2014,1.0,0.0,5.0,5,0,0.0,0,45,1,4.5,0,2012,0
1,dQLwcESf6aWhODylw3muHw,2008,0,0,1,3.18,2,2,3,161,1,1,2010,2010,2010,1.0,0.0,1.0,1,0,0.0,0,279,1,4.5,0,2012,0
1,4xg3jRlhbnURBrpiSHwQSw,2011,0,5,5,3.56,1,1,3,38,2,2,2015,2015,2015,2.0,0.0,3.5,2,3,4.5,0,60.5,1,4.5,0,2012,0
1,UcfF54igYN5Mxc-XVkGRBA,2014,0,0,0,5.0,0,0,3,0,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,28,1,4.5,0,2012,0
1,TqowKr36jN1BUXQlaAG-Wg,2012,0,0,0,4.0,0,0,3,5,1,1,2012,2012,2012,1.0,0.0,1.0,1,0,0.0,0,184,1,4.5,0,2012,0
1,LKXfuFmbX14t9dpiqXvNYA,2008,0,0,0,3.67,0,0,3,14,1,1,2013,2013,2013,1.0,0.0,1.0,1,0,0.0,0,30,1,4.5,0,2012,0
1,RH2-jzUIlaquTbmyymuxDg,2014,0,1,0,3.88,1,1,3,10,1,1,2014,2014,2014,1.0,0.0,3.0,3,0,0.0,0,146,1,4.5,0,2012,0
0,lliNAm0S0pgsdpQk4UN-CQ,2012,0,0,0,3.44,4,4,3,99,1,1,2014,2014,2014,1.0,0.0,3.0,3,0,0.0,0,117,1,4.5,0,2012,0
1,30DjQQZkXzT-5BpfgUmMqQ,2013,0,11,0,5.0,0,0,3,3,3,3,2013,2015,2014,1.0,3.0,5.0,5,0,0.0,0,41.5,1,4.5,0,2012,0
1,ItHqXWu1nmn_Aq0jYPj8hw,2014,0,2,0,3.33,1,1,3,17,14,14,2014,2015,2014,7.0,12.0,3.21428571429,5,4,36.3571428571,0,154.548583984,1,4.5,0,2012,0
1,J0EmEq35lYd3t4PIDySgcg,2010,0,2,0,4.0,0,0,3,6,1,1,2011,2011,2011,1.0,0.0,4.0,4,0,0.0,0,81,1,4.5,0,2012,0
1,SGeCKjb4Wr3ZbTuYG5VyFw,2010,0,5,7,3.6,4,9,3,132,2,2,2014,2014,2014,2.0,0.0,3.0,2,2,2.0,0,304.0,1,4.5,0,2012,0
1,bHNmmBQjRLWz90my8rQcLQ,2013,0,0,1,2.7,0,0,3,13,2,2,2015,2015,2015,2.0,0.0,2.5,1,3,4.5,0,92.5,1,4.5,0,2012,0
1,uL6zYxOVy0VVW-p11RctgQ,2015,0,0,0,3.4,0,0,3,3,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,40,1,4.5,0,2012,0
1,B1TIBZoBZqVM7AuhYzS57A,2010,4,43,8,3.43,9,54,3,509,1,1,2010,2010,2010,1.0,0.0,4.0,4,0,0.0,0,311,1,4.5,0,2012,0
1,UkrUqCP29zvCO1PaW3t9-Q,2014,0,2,0,3.83,0,0,3,6,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,175,1,4.5,0,2012,0
1,DtR4e7OkgG5K7QQOV7EmTw,2013,0,0,0,3.67,0,0,3,5,1,1,2013,2013,2013,1.0,0.0,1.0,1,0,0.0,0,61,1,4.5,0,2012,0
1,ku9D69MoWSYXskhbjT_9hw,2014,0,14,0,5.0,0,0,3,0,2,2,2015,2015,2015,2.0,0.0,5.0,5,0,0.0,0,48.5,1,4.5,0,2012,0
1,vaGZoglSjghRk7SkyrdxRw,2015,0,0,0,1.0,0,0,3,0,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,87,1,4.5,0,2012,0
1,n5Z-5HrveWEV7LzDU6cuQw,2013,0,3,0,5.0,0,0,3,0,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,39,1,4.5,0,2012,0
1,Jqt8TVWgzIHNULDIy79I0w,2012,0,33,1,3.0,1,1,3,5,2,2,2012,2015,2013,0.5,5.0,3.0,1,4,8.0,0,79.5,1,4.5,0,2012,0
1,XG70mjNWAmdmsp-Xv95IgA,2015,0,0,0,2.0,0,0,3,3,3,3,2015,2015,2015,3.0,0.0,2.0,1,3,6.0,0,59.25,1,4.5,0,2012,0
1,NAkbbf7Rs9bIS4tLIo9eeg,2011,0,0,0,3.67,0,0,3,3,3,3,2011,2015,2013,0.6,9.0,3.66666666667,5,4,10.6666666667,0,127.25,1,4.5,0,2012,0
0,dhvCYfF6XlxDXXAIvT1G0w,2011,0,6,0,4.33,0,0,3,5,3,3,2011,2011,2011,3.0,0.0,4.33333333333,5,2,2.66666666667,0,27.25,1,4.5,0,2012,0
1,APVsMJ5iIK1zlQEho8ws4g,2015,0,16,0,4.0,0,0,3,3,6,6,2015,2015,2015,6.0,0.0,4.0,5,3,8.0,0,17.25,1,4.5,0,2012,0
1,aaXv9udLUCDnyMWh1hA2Ow,2007,0,9,3,3.99,6,23,3,216,3,3,2009,2009,2009,3.0,0.0,4.0,5,3,6.0,0,133.25,1,4.5,0,2012,0
0,mjiBhxY3vlUUwhrAB4bKLQ,2009,0,15,0,4.33,0,0,3,2,1,1,2015,2015,2015,1.0,0.0,4.0,4,0,0.0,0,119,1,4.5,0,2012,0
1,Ux2PKkPl_97dqkNXhw8Rsw,2012,0,12,0,4.57,0,0,3,5,2,2,2013,2013,2013,2.0,0.0,5.0,5,0,0.0,0,65.0,1,4.5,0,2012,0
1,O_wayLbPRjbprem7xvhpaA,2012,0,0,0,4.43,2,3,3,6,5,5,2012,2012,2012,5.0,0.0,4.2,5,3,6.8,0,110.6875,1,4.5,0,2012,0
1,F26Wyj8EHCr3RxH8XhTUow,2015,0,0,0,3.8,0,0,3,5,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,51,1,4.5,0,2012,0
1,P_zjXVxqzenxl49olhY8yQ,2008,0,1,3,4.58,1,1,3,28,2,2,2010,2010,2010,2.0,0.0,5.0,5,0,0.0,0,129.0,1,4.5,0,2012,0
1,AzbMAT2gZ7q4e1C0UzALuQ,2014,0,0,0,3.5,0,0,3,2,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,78,1,4.5,0,2012,0
1,ycyvakSjd1Z0zFoOa64Z3w,2011,0,0,0,3.31,0,0,3,21,3,3,2014,2014,2014,3.0,0.0,4.0,5,3,6.0,0,79.25,1,4.5,0,2012,0
1,EBYqYaoE1VGQ-68zzeXi4Q,2010,0,4,0,3.0,0,0,3,2,1,1,2015,2015,2015,1.0,0.0,3.0,3,0,0.0,0,163,1,4.5,0,2012,0
0,5qHg1rfUz6vKbLR7lv6QHA,2013,0,0,0,4.2,0,0,3,5,3,3,2013,2014,2013,1.5,1.0,3.66666666667,5,4,10.6666666667,0,90.75,1,4.5,0,2012,0
1,AUaTPZkRO22w3t6KIQwgsg,2013,0,0,0,5.0,0,0,3,0,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,157,1,4.5,0,2012,0
1,VHvEtFO7nkJ1DShuspACcQ,2014,0,3,0,3.0,0,0,3,2,1,1,2015,2015,2015,1.0,0.0,3.0,3,0,0.0,0,26,1,4.5,0,2012,0
1,MJ9Wl6Jf5vKgT0-T-7sP_Q,2013,0,0,0,1.0,0,0,3,3,1,1,2013,2013,2013,1.0,0.0,1.0,1,0,0.0,0,105,1,4.5,0,2012,0
0,zMdo7WJXTuxbk5mnSGqx0w,2011,0,0,0,1.5,0,0,3,1,1,1,2015,2015,2015,1.0,0.0,2.0,2,0,0.0,0,83,1,4.5,0,2012,0
0,ANTrWPSoOqbXkvLvxes-aA,2009,0,3,1,3.51,3,5,3,81,43,43,2012,2015,2013,10.75,31.0,3.46511627907,4,4,34.6976744186,0,81.6441813749,1,4.5,0,2012,0
1,TBfphBDp-9F6b6wrDtoIcQ,2011,0,0,0,2.88,0,0,3,17,1,1,2013,2013,2013,1.0,0.0,5.0,5,0,0.0,0,150,1,4.5,0,2012,0
1,ymjd9lJKpw7Xnmgcf8XBbw,2010,0,6,0,4.25,2,5,3,95,1,1,2012,2012,2012,1.0,0.0,5.0,5,0,0.0,0,165,1,4.5,0,2012,0
1,ELugtizTAMwTtjWlPgYO_g,2015,0,2,0,5.0,0,0,3,0,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,32,1,4.5,0,2012,0
1,1p4cSJ5L9170jyduSvNsBQ,2011,0,0,0,1.8,0,0,3,7,1,1,2015,2015,2015,1.0,0.0,5.0,5,0,0.0,0,117,1,4.5,0,2012,0
0,jOJZQIFHvZfMcigCLB8jog,2012,0,0,0,3.2,0,0,3,12,3,3,2015,2015,2015,3.0,0.0,4.0,3,2,2.0,0,66.5,1,4.5,0,2012,0
1,dkKLIozpkfUm6f_8RwsEvQ,2012,0,4,0,4.83,2,2,3,9,6,6,2012,2015,2012,1.5,9.0,4.83333333333,5,1,0.833333333333,0,18.78125,1,4.5,0,2012,0
1,ZJ1AEVcdWzV3PHtbxFQLHg,2015,0,0,0,4.0,0,0,3,6,1,1,2015,2015,2015,1.0,0.0,2.0,2,0,0.0,0,125,1,4.5,0,2012,0
0,EPec-F88DvGsUSLlhK5yuQ,2015,0,0,0,1.0,0,0,3,0,1,1,2015,2015,2015,1.0,0.0,1.0,1,0,0.0,0,105,1,4.5,0,2012,0
1,D8oSI_qV4vKs1-pVqiKvvQ,2014,0,0,0,1.4,0,0,3,3,2,2,2014,2015,2014,1.0,1.0,1.0,1,0,0.0,0,492.0,1,4.5,0,2012,0
1,YRoslORgd5290LEHR3Na7Q,2010,0,17,0,5.0,1,1,3,0,1,1,2011,2011,2011,1.0,0.0,5.0,5,0,0.0,0,248,1,4.5,0,2012,0
1,qkQKddGOhfpTI5bzs55V3g,2011,0,20,0,4.5,1,1,3,10,6,6,2012,2015,2013,1.5,10.0,4.5,5,2,3.5,0,71.46875,1,4.5,0,2012,0
